"x","y"
401153.020243739,6904742.35638409
401143.130346436,6904797.84313791
401267.947069327,6905014.92577117
401321.91611479,6904736.01873927
401314.902865578,6904706.02928415
401188.199910242,6904769.43225565
401233.527456579,6904266.79479592
401861.240734108,6904800.91457878
401855.623714415,6904816.75335442
401899.8771526,6904737.31679455
400096.388387097,6905021.70021505
400049.446593002,6904303.37311234
400100.030785841,6904918.23725162
400047.241670831,6904318.32159754
400032.660795254,6904328.34261268
400021.658588349,6904301.63051235
400102.350689116,6904960.3066413
399241.141217952,6904298.07248179
400137.104331489,6904970.29138971
400231.350077714,6904833.69673268
400158.367744886,6904980.02367172
400370.024650765,6904224.47285072
400371.470671378,6904242.72196702
400377.632601018,6904544.35569925
399574.961406346,6904909.05889905
399604.00058584,6904900.40676573
399562.355097113,6904930.53455118
399609.423036884,6904799.38769734
399620.95296954,6904830.1968908
399595.441244481,6904863.29656748
399718.522168675,6904656.29839357
399753.069997068,6904707.15818483
399766.174472063,6904676.17558254
399741.045969158,6904656.94912842
400100.579735667,6904988.05358498
400095.317537866,6904931.47475231
400066.204836387,6905004.39603724
398751.74163749,6904393.02807995
398747.20348364,6904321.95527701
398761.57758002,6904410.77229319
398781.048233246,6904390.35561009
399025.705622184,6904229.13661449
399231.153585679,6904311.61697401
399271.69672709,6904292.76983887
399250.110630599,6904272.79492713
399237.068255391,6904251.20607547
399298.557715298,6904331.06716848
399339.966666667,6904375.37358491
398524.617440062,6904604.01902276
398513.695285956,6904525.9878769
398790.000796484,6904409.40725991
398683.727234907,6904575.01094388
398742.401429958,6904376.61984394
398548.885824157,6904539.92848492
398491.234451368,6904242.82117704
398578.021152829,6904579.98150619
398528.028459119,6905027.61100387
398556.340459019,6904620.85552541
398759.060075094,6904349.99962453
398729.621873758,6904354.5528601
398770.29410128,6904373.30139121
398796.136426846,6904277.99037298
398764.601151062,6904432.56550374
398732.355148853,6904307.81051954
398669.119359199,6904438.66207399
398505.15475085,6904595.68799538
398635.604785791,6904698.95994299
398697.481287035,6904266.95214911
398657.51209362,6904424.42669234
398651.566060584,6904570.73137157
398474.885747326,6904267.58850205
398581.412826481,6904488.52550796
398652.719754974,6904390.30086228
398644.764969841,6904357.65398952
398592.175976757,6904455.17466932
398542.435090923,6904902.17184752
398490.965012619,6904554.02465519
398573.271318362,6904465.77486557
398661.879527993,6904364.97283633
398479.922798685,6904612.30411034
398641.64664898,6904443.8319918
398531.19812646,6904365.78665001
398600.803283124,6904398.73329425
398481.032759931,6904644.37314785
398475.538852097,6904394.79367361
398588.348374823,6904690.90005604
398505.405769722,6904654.8046379
398545.117136179,6904386.48327387
398553.817802016,6904424.60203672
398621.904866716,6904578.30846173
398666.466179159,6904642.08251907
398664.57800212,6904618.7425068
398639.174578034,6904533.87981847
398579.143273638,6904674.33166991
398577.995057581,6904368.94752079
398516.091534949,6904399.71120478
398513.311631877,6904638.20678913
398630.300679157,6904624.72348138
398644.125255558,6904632.59655444
398633.822854786,6904393.96278878
398685.839104686,6904295.15952562
398702.690814119,6904303.89693645
398569.056541119,6904401.89944283
398618.627338432,6904384.38583527
398657.6,6904600.15
398400.417870258,6904444.24547332
398332.922359045,6904367.49327687
398462.097574345,6904531.03313329
398436.946535044,6904500.69840221
398687.814648773,6904400.58029298
398624.866905939,6904344.11007147
398476.189755084,6904583.75037175
398558.231130396,6904662.65465806
398558.533998768,6904348.10974738
398664.931081823,6904665.05288303
398685.520328057,6904335.9653569
398531.015414258,6904572.38034682
398489.804041538,6904400.96632052
398674.316462784,6904315.80724241
398374.306783743,6904629.26579615
398411.953420273,6904525.64217137
398357.662232108,6904494.97988502
398408.481321267,6904401.79067723
398407.649801249,6904330.477573
398436.464267243,6904471.65151086
398474.697181441,6904505.2202999
398342.377165825,6904459.71827147
398381.240579906,6904455.6318633
398462.348490539,6904337.88606501
398346.085763083,6904344.77255347
398463.186929838,6904636.77988246
398456.092423037,6904385.95884814
398340.121245421,6904322.03334113
398426.350182835,6904508.78235463
398314.483446432,6904538.30744396
398389.723434641,6904493.83298523
398360.166666667,6904457.77488585
398361.143931127,6904334.4460635
398421.804077415,6904590.98095487
398476.389278299,6904419.48699318
398392.445002502,6904533.42898293
398325.152341598,6904341.61252384
398374.592506521,6904548.75565988
398358.462779741,6904591.29846879
398357.185340314,6904414.36596859
398457.184396456,6904671.99912514
398201.9626678,6904821.04974741
398201.800701398,6904507.38085909
398456.030282638,6904307.39201436
398381.807233286,6904346.7240813
398340.484321158,6904503.27064094
398464.050935491,6904280.64560187
398458.126218324,6904508.57813515
398396.468856172,6904344.04450736
398377.725163399,6904306.402797
398348.178574449,6904551.33495822
398392.748867734,6904312.78156642
398327.145837632,6904576.08974926
398413.19147036,6904558.16364225
398333.446286297,6904394.44523638
398080.05625677,6904429.35936633
398186.481620027,6904492.2640396
398308.720310766,6904601.40013565
398133.186966266,6904439.36947153
398304.274980715,6904517.80361344
398168.412122824,6904439.412839
398164.03644298,6904465.37921222
398279.178878112,6904643.39513074
398113.864157638,6904515.18421358
398089.707110046,6904917.49986588
398283.363455591,6904308.4951727
398249.177595576,6904659.47311984
398277.510477123,6904665.88394755
398284.750752404,6904824.52616621
398096.703416778,6904560.33232427
398229.21339332,6904650.15052717
398293.738997707,6904621.53483025
398251.505875324,6904484.14936008
398103.328120063,6904471.2614534
398273.266686791,6904738.91472463
398134.854075323,6904514.41950534
398197.190769885,6904538.35353621
398292.446483353,6904431.83187036
398213.533895359,6904586.40003476
398221.644868071,6904533.82196338
398292.883754896,6904472.21807777
398213.308080306,6904364.26319966
398080.132615697,6904636.10681509
398126.240055982,6904473.02215353
398272.41166883,6904478.8084379
398076.183774854,6904586.94768536
398118.555528466,6904573.68525694
397987.354873632,6904496.40892779
398018.573543604,6904929.9669792
398040.478698278,6904930.9509562
398039.907421865,6904393.15088234
398157.085453761,6904485.14460991
398265.959009317,6904556.72090221
398140.513051251,6904679.89001457
398070.935864921,6904959.58966116
398250.706167582,6904853.41263028
398132.672767549,6904575.05618827
398301.116084519,6904562.21746442
398244.950961032,6904602.09864402
398087.002298776,6904510.54072734
398105.022385193,6904435.70497643
398073.707904635,6904459.37699414
398195.402127187,6904286.00701657
398222.488878812,6904281.96334975
398226.142130531,6904491.96390294
398057.397054564,6904606.12141766
398061.276170193,6904750.937148
398050.005919518,6904452.37825592
398061.844784607,6904902.83239854
398041.409389421,6904571.68705118
398023.764102564,6904500.40940171
398065.741919047,6904731.19598481
397964.302470179,6904549.72594158
398025.837721495,6904587.83519807
398011.102598533,6904391.58593808
397926.323627303,6904555.90212172
398001.069136724,6904990.35485048
397923.534329004,6904439.41549784
398063.018989778,6904509.27477944
398061.275117869,6904923.12986462
398040.299678633,6904546.00326947
397979.667604905,6904425.1383799
398021.988548131,6904444.95481111
397670.149682385,6904549.5810353
397674.312972085,6904446.45397607
397836.749948231,6904508.20597066
397700.668806239,6904563.58072385
397784.70056817,6904518.43379348
397861.174386102,6904569.12384409
397832.0029174,6904580.91298119
397754.836210945,6904559.51322717
397727.091361051,6904558.90036935
397894.312254825,6904561.03520735
397705.604406035,6904489.71690996
398047.442080125,6904943.43077417
398012.120469627,6904417.80331802
398013.455212996,6904543.42479904
397939.026674231,6904490.81240338
398060.102858557,6904556.00445805
397987.545306412,6904548.28533475
397370.662086671,6904680.04688848
397335.300054044,6904462.61296463
397262.641650053,6904426.05149952
397354.059557648,6904687.87563139
397425.156341468,6904770.32851722
397364.59767205,6904236.00280809
397431.08179448,6904796.73884289
397397.275277573,6904260.67998405
397276.399905075,6904907.67526583
397620.301737878,6904597.81593085
397644.446126724,6904586.27299718
397872.758094776,6904501.80804895
397697.099619291,6904461.21936732
397781.016499117,6904598.57864735
396739.574829932,6904927.87653061
396773.020143851,6904950.31890306
396788.155857367,6904882.76252047
396891.61489472,6904793.86679712
396911.222394419,6904783.49307664
397149.941555283,6904978.40525371
397211.398428917,6905002.99640189
397134.71487789,6904978.83855676
397170.978588125,6904952.97928939
397181.219180328,6904935.51351288
397166.972062186,6905049.83353147
397231.567551106,6905023.08292866
397312.510786597,6904240.41045929
397310.681278183,6904399.16988625
397348.993012869,6904462.20963998
397321.215330874,6904458.32125531
397405.418971578,6904279.86250879
395751.339355428,6904764.04372456
395737.552951068,6904813.62335071
395683.76231745,6904718.17297729
395768.732189406,6904819.27556155
395626.765827564,6904628.03192923
395690.401360687,6904689.27725564
395667.550637472,6904654.5358057
395734.121606777,6904895.11289327
394811.871928412,6904373.73416555
394898.094769775,6904561.10910698
394795.296226289,6904337.3562102
394839.210188102,6905043.44242659
395536.619283276,6904758.50133018
395830.782182438,6904757.84120489
395710.791156463,6904831.78522838
395708.02425038,6904714.21882686
395767.195266057,6904789.13172392
395644.445701404,6904662.63869249
395797.124547552,6904899.69172109
394450.887863912,6904591.8885389
394426.18964118,6904681.89621803
394424.229558257,6904549.42325431
394468.44085213,6904582.47636949
394457.542158658,6904621.11268508
394433.206179123,6904573.25530014
394642.841935266,6904497.90590307
394778.959193917,6904400.65584262
394762.520257827,6904413.35958958
394648.766307153,6904533.62491085
394636.530488221,6904517.91346686
394778.478674124,6904295.84599809
394656.382416587,6904635.55646249
394901.118231901,6904931.38655189
394812.113555858,6904336.56399864
394810.302518103,6904363.09760804
394861.829464977,6905023.62421988
393673.338458297,6904875.60954532
393937.939010974,6904568.00282587
393882.533803366,6904368.53362035
393932.245583951,6904545.25545447
394016.12370974,6904266.89871944
393989.72014601,6904869.28076128
394133.906444921,6905055.72669886
394186.12362109,6905077.75577837
394275.964015866,6904278.39299086
394283.215061569,6904295.02907094
394352.687160661,6904615.52552811
394269.449106131,6904308.68767491
394383.591452503,6904593.20180849
394434.274919471,6904596.30253399
392568.06688415,6904956.31981211
392593.57106599,6904956.36480541
392596.384805609,6904990.42087827
392818.985301634,6904852.1974359
392767.828202638,6904869.03182811
392802.274064648,6904871.75904102
392789.234721623,6904845.76747266
393456.739875121,6904392.05826844
393464.757435897,6904408.45956815
393475.337524085,6904424.25659923
393482.017427001,6904380.69395696
393445.07196798,6904360.52803657
393648.590737586,6904871.66953751
390800.055055028,6904505.53757083
391089.244213168,6904954.54792589
391079.69028117,6904944.59285028
391107.054397294,6904949.51977245
391130.172223135,6904916.19609131
391380.915312381,6904677.90143227
391414.326831168,6904695.94195051
391413.7666585,6904499.91719689
391444.745442187,6904488.56368679
391833.765584615,6904484.7416897
391826.48425252,6904509.74283684
392524.615731841,6904939.00170067
390775.226301555,6904480.25551048
390773.095138828,6904509.76484864
390806.462681159,6904377.19257246
390729.291873107,6904442.68340891
390839.344223753,6904431.91491414
390869.988653479,6904531.25194597
390756.551483889,6904487.20823697
390896.859868309,6904515.43336153
390716.581312339,6904425.15895059
390821.200308604,6904490.72631416
390825.431991192,6904406.36372619
390138.850114995,6904854.51169887
390151.836726547,6904850.76526381
390327.816346284,6904649.79446348
390360.941151123,6904664.40163127
390347.756691056,6904676.69852731
390692.736619718,6904499.36584557
390825.54695201,6904548.88148508
390706.412797259,6904413.95661024
390874.407459832,6904393.77296636
390719.291313131,6904391.27969697
390872.682260634,6904490.70540572
390844.239904089,6904467.36299849
389772.655081428,6904998.01723158
389829.221799876,6904993.06533741
389748.78191422,6904944.84531376
389839.507410496,6904938.24397515
389746.258763907,6904978.96899337
389788.433333333,6904995.60628931
389808.807386235,6905055.26410702
389761.244724584,6904973.61027189
389812.967976166,6904979.40549666
389855.555955783,6904988.88709915
389933.11730652,6905074.44005688
389948.209037136,6905059.47580983
389955.646762071,6905046.31615823
389972.971535019,6904419.43249819
389947.523738834,6905090.29726508
389972.432839309,6904490.15707821
389571.934258059,6904896.08466857
389546.208698628,6904918.87010916
389493.106450738,6904411.14206545
389566.648778164,6904921.32873792
389512.062368952,6904419.39326691
389673.430696223,6904873.48993407
389487.032523563,6904641.54685313
389614.033043556,6904741.82410503
389542.084163503,6904949.89401976
389504.665682469,6904894.9132591
389500.533450643,6904654.73689318
389611.987821668,6904778.99015148
389534.042532273,6904501.87357176
389763.723655914,6904950.55967742
389454.477304034,6904373.31062644
389460.163508308,6904404.78897788
389509.73230659,6904381.70374284
389470.791573162,6904316.29963743
389534.365004994,6904520.77988741
389465.308103976,6904353.42522936
389558.272083333,6904952.8139881
389547.342650037,6904484.43455922
389511.163653867,6904909.87070243
389524.804982277,6904929.29511821
389510.317850476,6904398.95269673
389583.820563549,6904911.28147482
389635.551012018,6904866.28537318
389661.636415937,6904858.07552074
389576.627453562,6904945.6498903
389199.146064448,6904568.49307977
389284.640186359,6904727.04760099
388331.623433584,6904651.91624169
389260.834798652,6904686.5280165
389261.931154967,6904711.93894308
389200.189316767,6904549.29482631
389383.861423702,6904751.45845959
389412.095990839,6904762.70754386
389447.443517001,6904545.87488734
389427.324101457,6904777.14554466
389445.711617194,6904496.21472569
388343.588573591,6904680.11085887
388280.080878341,6904733.3102521
388352.611125752,6904742.74800344
388334.927864006,6904600.85315856
388328.111853809,6904858.88838331
388415.294472972,6904761.33968629
388500.939046589,6904678.09933961
388729.04992873,6904955.52011056
388698.888949185,6904946.6904327
388709.587142921,6904976.88350229
389241.572298782,6904726.6592171
387797.363621426,6904329.6062767
387814.554343483,6904556.8670245
387795.761397731,6904640.03421149
387800.70020426,6904317.6062912
387814.765938659,6904594.5925905
387830.993859963,6904472.09926129
387868.763326081,6904402.12929826
387842.956721336,6904385.24006403
387836.426189429,6904521.0631332
388124.150361225,6904361.23316796
388383.671354213,6904741.30886928
388328.519324795,6904706.23273113
388347.739252784,6904618.22711504
388327.591042796,6904530.23587305
385427.356358552,6904437.33798462
385390.525664582,6904446.04883905
386029.990430441,6904612.27337229
386155.625183011,6904348.74671592
386180.509722414,6904357.14162408
386049.167547322,6904613.99479157
386352.68295082,6904693.38743169
386360.789062936,6904699.37865055
386365.657130802,6904641.6708258
386356.907452937,6904674.06474799
386437.924022672,6904643.13321664
386269.381495125,6904640.15450735
386306.245675081,6904654.74511283
387778.339263421,6904567.60230961
387802.434181454,6904583.26769631
387765.510584808,6904331.03899079
384883.369432918,6904708.59170125
384923.8466678,6904389.8384925
384910.825107266,6904670.30310727
385040.070588509,6904396.40229356
385164.913306178,6904596.90503508
385141.603622748,6904337.52473184
385160.380254801,6904520.72161247
385020.710671162,6904416.21709749
385115.880421751,6904572.03181427
385371.259756057,6904419.62386633
383930.473508221,6904547.73832687
384098.16232629,6904718.00982296
384097.614147452,6904684.243154
384069.589878082,6904688.50717463
384058.768798397,6904718.86556951
384199.354917735,6904628.52271157
384186.63050138,6904918.61428444
384195.515151515,6904910.01515151
384184.208716663,6904897.70934444
384181.971314689,6905078.88721467
384621.198221669,6904471.90923869
384640.92422095,6904536.7816753
384622.959894071,6904453.04044422
384623.51163409,6904498.37491658
383593.976547673,6904973.506748
383703.408422602,6904615.62355803
383719.858210466,6904560.02510841
383625.356900553,6904642.56946758
383733.91692049,6904592.31221841
383659.083738288,6904648.02283711
383966.424525427,6904574.18362504
383968.347769547,6904526.19647532
383946.623776224,6904512.25244755
383750.154037825,6904618.38907341
383914.768376068,6904574.61558185
383967.893419463,6904464.22737895
383743.020914919,6904532.22239829
383969.805824502,6904493.03693938
383753.952079265,6904553.64697035
383983.328690844,6904411.05917381
383016.174739512,6904822.10669518
383196.503101073,6904391.22478513
383225.37639142,6904404.81180581
383326.025830805,6904683.06627997
383368.251892981,6904627.2542092
383366.027914439,6904692.5533723
383387.361912628,6904680.84758748
383569.430018501,6904649.14737126
383419.835304784,6904688.775102
383541.414755587,6904657.59324107
383661.483755568,6904613.4870808
383621.241931862,6905036.67893804
383630.100559501,6905079.79284754
382923.632862009,6904872.40417658
382994.011327491,6904872.17596019
382936.484634727,6904843.02055271
383069.362514689,6904796.70445228
382917.90620471,6904845.52954408
383000.51525874,6904774.10430328
382956.786628499,6905119.1291179
383078.626593987,6904882.75450941
382924.889568566,6904812.78315442
382975.426139122,6905033.70588071
383040.015923899,6904806.08001042
383046.703441773,6904861.17586044
382959.563160365,6904989.82504022
382974.550397953,6904827.29967262
383016.694735687,6904858.10123979
383039.574283731,6904888.38009508
382854.323372949,6904672.94578381
382908.889532317,6905072.15785625
382855.127071474,6904686.10562935
382907.02954675,6905123.50676943
382888.311095423,6905050.02683896
382842.090920446,6904703.18450274
382906.910182478,6904818.36090983
382870.573196545,6905063.97776763
382828.018927071,6904910.30500067
383125.651936027,6904408.87891414
382947.260890793,6904751.14208466
383074.929665047,6904856.71764077
382964.081116676,6904858.3918197
382990.894679133,6904749.75717601
382945.065310078,6904814.93653101
382544.526114609,6904816.8085934
382813.411226389,6904860.29281919
382850.039248826,6904827.59004695
382912.952790509,6904860.05653297
382883.276073721,6904760.22970507
382887.882468633,6905076.38948796
382015.663486818,6904701.94555335
382076.822095187,6905134.81699902
381999.526450742,6904688.98738192
382051.394612815,6905109.59215854
382040.49181864,6905077.28848597
382244.042772662,6904955.99706007
382193.623239074,6904928.56346187
382152.668004145,6905136.18136773
382415.23092832,6904853.8342171
382503.933333333,6904799.28030303
382471.081908051,6904821.1499763
382501.818049467,6904766.6563782
382507.991318355,6904817.7837436
382452.861183441,6904842.70996851
382594.782583289,6904800.59020263
382524.263247569,6904835.86319881
381506.98279321,6904573.05150463
381337.507909053,6905089.81089413
381283.286842105,6905086.31651187
381485.56007112,6904866.1175345
381316.336765571,6905077.16469423
381506.074881382,6904888.32955645
381295.562916551,6905078.14833442
381335.376728255,6905071.78337772
381539.750614386,6904901.15528096
381554.352215376,6904923.39869028
381609.497325716,6904666.44054175
381563.722301745,6904901.80364185
381630.532616476,6904668.18813887
380974.494546509,6904887.82854896
380917.721174439,6904442.40031088
381000.375436904,6904855.77957543
381060.579182143,6904717.15296644
381053.618736923,6904730.31405989
381012.40298021,6904884.19395366
381253.402535869,6905021.43350017
381123.398175054,6904726.95684004
381281.941080763,6905059.10495864
381528.309466924,6904890.20962308
380315.503469552,6904446.08375915
380310.68159926,6904535.35803543
380306.449021092,6904497.7957815
380313.138439716,6904477.75617021
380332.703346693,6904483.3579271
380488.326844905,6904385.79496068
380874.747488526,6904983.7444355
380797.686999793,6904967.25762686
380780.34743173,6904404.37386449
380831.721025623,6904723.34938433
380722.204633955,6904806.08856799
380783.329619313,6904391.07957289
380716.992599593,6904830.87113867
380791.810206403,6904556.31112564
380799.374788902,6904994.51232911
379310.919733953,6905029.26561989
379331.849979742,6905114.02554915
379254.93608912,6904698.89835028
379399.568688608,6904830.12910027
379417.19683267,6905176.34357682
379970.103800874,6905140.09687185
379942.246192782,6905156.59197539
380263.98906839,6904573.53882606
380285.043152721,6904507.72648478
380293.509206349,6904495.19473016
379332.542870791,6904572.55195426
380288.553034237,6904476.30720269
380225.302536172,6904516.63855726
379236.057756051,6905162.37864939
379106.02928107,6904523.08675756
379128.03541683,6904417.22773557
379163.066785476,6904498.13326498
379176.996154043,6904968.97480412
379207.329799197,6904512.73594378
379149.994335035,6904490.44203744
379354.76260454,6905060.51296296
379363.944910919,6904526.9793732
379374.41924484,6904844.77521916
379282.874161567,6904460.82090575
379442.080730051,6904881.92450481
379376.463781095,6904827.45709872
379381.697532992,6904534.14970105
379288.507718994,6904727.85432206
379269.62051282,6904731.86153846
379369.986523077,6905022.79735385
378853.473387981,6904586.08452303
378923.895233421,6904602.1762232
378911.103345022,6904567.12882796
379043.545116078,6904804.14155536
378910.463005665,6904724.11259827
379069.075201112,6904453.25838941
379101.825150114,6904499.53614964
379183.412134209,6904483.97045079
379186.595813374,6904518.84687074
379107.37084251,6904434.93175599
379151.36694813,6904525.23092079
379192.556745145,6905028.14741651
379080.286722034,6904801.25313237
379079.715779348,6904832.69754091
379163.428987131,6904540.87297375
378457.225014853,6905133.44567653
378449.978693302,6905048.55789305
378488.398119325,6905038.01470989
379051.153692459,6904837.45586398
378832.260175825,6904457.23584082
378988.745361983,6904657.97921494
379050.264929584,6904856.16300113
379038.468682958,6904825.7725865
379029.349087832,6904647.56194295
378994.258536338,6904631.15435445
378965.161993306,6904699.10762365
378824.115691374,6904482.26926745
379057.802018578,6904489.52599668
378844.970184255,6904394.47698492
378401.304768839,6904986.80843344
378320.568188397,6904747.64286273
378374.653794429,6904871.26897214
378372.147218223,6904908.80519378
378349.412727028,6905182.83616545
378375.674013458,6904778.03870134
378419.655015818,6905086.73407359
378371.738369595,6905128.81402412
378434.345210558,6904863.77993278
378480.541274013,6905128.82512127
378513.783288823,6904941.57760633
378531.507116105,6904909.44396068
378517.84289847,6905176.52418246
378475.837989979,6905062.1825481
377659.986314643,6905052.45900126
377674.449074714,6905028.47536896
377639.663267053,6905024.8057061
378076.675961866,6904994.04245829
378125.951103818,6904423.25528402
378150.717598549,6904421.66635329
378203.963944832,6904982.21404036
378108.445281583,6904464.27978365
378129.644540185,6904482.43224809
378137.30759382,6904449.69775266
378340.998575684,6904952.97914769
378376.176832286,6904815.79878165
378262.924158019,6905056.33864919
378387.496440831,6904862.53845709
378346.767712937,6904756.22238716
378371.874849589,6905155.46279976
376553.440871334,6905168.6886637
377801.741014617,6904394.14919748
373942.950075796,6905141.56232104
373906.141508835,6905136.22410139
373913.721610644,6905038.54042017
373794.301784266,6905032.78824006
402980.711814368,6904085.03743799
403107.193599683,6904149.92466892
402888.696527778,6904019.42291667
402838.171527643,6903982.40988779
402900.539072292,6903457.7927407
402869.250448654,6903980.31964108
402860.32793995,6904045.26063386
402950.323134264,6904051.44667356
402937.045235503,6903438.87578199
402923.486486866,6904156.54503442
402469.387237979,6903527.20261323
402281.804016794,6903986.08919126
402295.331167929,6903625.06722854
402460.033984068,6903478.33263772
401464.768150721,6903916.85973687
401436.112289146,6903939.85840539
401435.276859571,6903907.0253494
401583.954307111,6903864.85962207
401455.736312528,6903435.54355372
401612.314035088,6903854.3518797
401600.429705746,6903890.10962782
401923.656704474,6903742.89030246
401920.127817944,6903763.22083591
401896.990318986,6903775.03783257
401957.416825321,6903753.59305656
400769.744669411,6903397.19776764
400847.586524823,6903760.92659575
400782.088579035,6903636.90284734
400776.902221509,6903522.91354404
400788.476535128,6903692.21661514
400765.439539944,6903822.66008704
400785.892370485,6903389.43419463
400839.600355853,6903687.91953775
400786.818577198,6903445.2480584
400789.558903468,6903609.39467354
400780.63503305,6903736.73673277
400810.885905242,6903809.49138498
400778.220059657,6903817.17570656
401563.565128205,6903873.73333333
400725.813319811,6903758.64503043
400617.731666667,6904038.85154167
400706.435551358,6903770.21062037
400725.147989442,6903659.6174433
400714.231101574,6904064.31373391
400724.371442216,6903501.30897803
400704.927027027,6903708.06756757
400713.701604839,6904029.41560192
400723.908159912,6903800.9274194
400671.170383115,6904010.60684302
400722.071957815,6903777.95088909
400727.772205037,6903846.89695194
400685.276656351,6904204.65050756
400632.276288539,6904096.2192026
400516.055426173,6903578.93729964
400734.159266199,6903745.68037697
400558.090737686,6904051.53742764
400683.434269371,6903807.38153926
400617.241269841,6904112.17460317
400686.1948096,6903978.93439246
400739.304861367,6903864.18902334
400735.572389485,6903963.32249051
400755.643255493,6903717.64577791
400551.679791323,6904099.66024163
400705.123091364,6903634.05006258
400681.253773585,6904172.28679245
400661.905218775,6904038.88878282
400725.916275056,6904009.73185021
400637.591780102,6903755.84838802
400717.040813678,6903644.9272193
400600.134690326,6903735.91554274
400693.673242221,6903696.72474643
400735.668571641,6903829.66448636
400663.387889273,6904184.27612457
400455.638740804,6904010.62214579
400479.669486235,6904053.13772899
400384.620252389,6903736.19115054
400458.980545059,6903740.69500744
400467.412660142,6903592.23072332
400360.302726547,6903994.58643766
400407.860743809,6904035.46812149
400493.260505105,6903560.56054093
400371.95,6904093.9
400356.119631902,6903876.23558282
400357.14888672,6904070.88356976
400456.691705449,6903710.6588012
400382.002219538,6904040.84683175
400377.734333891,6904015.32608696
400400.480014692,6904058.49727188
400641.838173604,6904185.27341078
400209.3811879,6903786.71566939
400281.252977727,6903988.53603862
400200.096890984,6904007.94459733
400227.596819682,6903777.81377321
400237.351836826,6904019.768851
400330.533884448,6904048.67470893
400162.18167231,6903595.6970375
400175.927683669,6903627.35589819
400278.939480318,6904052.30417186
400345.873887785,6904126.46838842
400221.969290899,6904110.83938319
400143.688238384,6903705.29622135
400276.94398672,6903919.54986874
400418.508493933,6904066.10999286
400492.459914842,6903597.45979319
400420.986817266,6903709.68090996
400232.018723919,6903614.0176014
400330.545152692,6903959.7066634
400280.914309892,6903816.41725901
400291.336478976,6904012.61240854
400323.022585356,6903933.70665877
400233.409987636,6904074.9056189
400202.356472517,6904105.71406022
400274.984240902,6903851.80999207
400310.843594722,6904016.18724697
400350.212832118,6904089.18526528
400214.522054805,6903782.55800281
400305.76602277,6903819.31760452
400191.866298342,6904043.86353591
400173.399438774,6903995.261604
400207.273187207,6903919.5748139
400164.627874321,6904020.41346947
400255.13748232,6904045.58915606
400308.084254826,6903942.40433994
399701.285070159,6903724.90891176
399755.360722777,6903618.21317166
399849.372343693,6903437.83053483
399699.170178001,6903549.1799408
399817.028742097,6903647.27360315
399799.363482061,6903436.0854948
399768.088341363,6903416.09876568
399889.499255323,6903532.03705039
399993.429304337,6903452.82718571
400315.240882711,6903859.48156386
400276.609685002,6904072.5929008
400279.460575414,6903896.63321527
400177.866693778,6903660.44062627
400335.150709873,6903791.96505871
400325.985127185,6903818.97010729
400144.076316999,6903612.07789219
399712.518051218,6903539.8926296
399753.561962141,6903585.98394139
399705.129076367,6903635.28676471
399755.061643836,6903484.643379
399785.977406962,6903561.15354021
399804.319811037,6903796.09607631
399866.367115681,6903529.60776521
399802.597907419,6903531.53426337
399713.96129386,6903699.33519737
399807.485924935,6903676.15982823
399732.887183752,6903520.7244423
399715.099293326,6903580.51830249
399743.397498507,6903640.55961786
399709.721442131,6903669.79190987
399768.656194343,6903542.58792305
399718.843760171,6903454.98303179
399836.573083084,6903505.16311591
399712.190000109,6903410.07213882
399887.752263304,6903425.05412052
399926.271932744,6903451.22805872
399874.322776546,6903723.33538263
399743.114599575,6903566.76313095
399813.433333333,6903483.75655172
399801.774882328,6903604.167053
399768.48898007,6903599.71582649
399913.218384495,6903473.15474012
399933.533869573,6903618.17908666
399868.774202913,6903496.56854524
399789.497427976,6903640.82840684
399827.269071823,6903562.4392965
399835.331167268,6903535.24608905
399775.75763384,6903660.17235074
399707.533161576,6903615.92425712
399700.713042956,6903589.35335618
399823.234902098,6903623.14289277
399734.729383313,6903682.65751713
399606.138185967,6903557.65565545
399565.123364751,6903596.27878592
399658.446485167,6903443.70120885
399694.258322746,6903421.40304832
399680.123870019,6903524.44146778
399631.072169662,6903550.23191773
399655.018284577,6903626.08449751
399785.996452703,6903521.72719595
399733.468463353,6903605.8359774
399849.703693182,6903765.24995265
399883.175202949,6903448.65987622
399910.929668781,6903628.2298802
399874.145870163,6903469.82609016
399833.132419197,6903456.34417238
399809.369951606,6903580.76837513
399839.399755651,6903486.0856852
399903.068732271,6903495.95852545
399669.320708369,6903609.86482434
399621.057778776,6903584.49911989
399605.180125977,6903665.08664929
399547.65,6903727.9
399676.645042894,6903691.86256681
399666.07584911,6903563.23498546
399686.312081657,6903598.39911489
399687.67561738,6903458.64123662
399568.513113807,6903638.13096476
399650.467629253,6903542.10068578
399563.846672283,6903707.76952167
399592.973337035,6903594.89687475
399549.851419542,6903500.18203767
399582.097564341,6903570.77118215
399648.883530522,6903472.84089462
399667.337308461,6903496.04533644
399641.515015721,6903664.82980793
399623.5701958,6903688.79605242
399548.531880314,6903550.55574212
399644.107069727,6903570.80511909
399544.350650716,6903570.55462026
399557.20336581,6903435.759876
399535.201908957,6903439.70910426
399535.795027302,6903608.0081186
399632.24972195,6903510.57301276
399572.975352877,6903496.94042707
399676.595096586,6903669.78539093
399687.09414242,6903634.97105505
399645.05857344,6903748.17767871
399568.116854922,6903548.72738445
399550.46511791,6903529.52254464
399611.322278268,6903716.10668348
